product_id,is_sale_day,year_month,month,type,order,start_stock,end_stock,label_month
51,0,201803,3,1,3568.0,40.0,40.0,0.0
51,0,201804,4,1,4560.0,40.0,40.0,0.0
51,0,201805,5,1,7521.0,40.0,40.0,0.0
51,0,201806,6,1,7687.0,40.0,40.0,0.0
51,0,201807,7,1,8675.0,40.0,40.0,0.0
51,0,201808,8,1,8245.0,40.0,40.0,0.0
51,0,201809,9,1,7989.0,40.0,40.0,0.0
51,0,201810,10,1,7583.0,40.0,40.0,0.0
51,0,201811,11,1,8522.0,40.0,40.0,0.0
51,0,201812,12,1,9310.0,40.0,40.0,0.0
51,0,201901,1,1,7049.0,40.0,40.0,0.0
51,0,201902,2,1,1101.0,40.0,40.0,0.0
51,0,201903,3,1,4611.0,40.0,40.0,0.0
51,0,201904,4,1,6769.0,40.0,40.0,0.0
51,0,201905,5,1,9941.0,40.0,40.0,0.0
51,0,201906,6,1,10689.0,40.0,40.0,0.0
51,0,201907,7,1,11824.0,40.0,40.0,0.0
51,0,201908,8,1,10986.0,40.0,40.0,0.0
51,0,201909,9,1,9820.0,40.0,40.0,0.0
51,0,201910,10,1,10731.0,40.0,40.0,0.0
51,0,201911,11,1,12677.0,40.0,40.0,0.0
51,0,201912,12,1,14152.0,40.0,40.0,0.0
51,0,202001,1,1,4469.0,40.0,40.0,0.0
51,0,202002,2,1,2755.0,40.0,45.0,0.0
51,0,202003,3,1,3048.0,40.0,40.0,0.0
51,0,202004,4,1,7108.0,40.0,40.0,0.0
51,0,202005,5,1,12472.0,40.0,40.0,0.0
51,0,202006,6,1,13061.0,40.0,40.0,0.0
51,0,202007,7,1,15835.0,40.0,40.0,0.0
51,0,202008,8,1,14180.0,40.0,40.0,0.0
51,0,202009,9,1,15034.0,40.0,86.0,120.0
51,0,202010,10,1,14312.0,86.0,79.0,919.0
51,0,202011,11,1,16180.0,79.0,125.0,4062.0
51,0,202012,12,1,17381.0,125.0,82.0,6743.0
52,0,201802,2,0,1129.0,40.0,40.0,0.0
52,0,201803,3,0,3568.0,40.0,40.0,0.0
52,0,201804,4,0,4560.0,40.0,40.0,0.0
52,0,201805,5,0,7521.0,40.0,40.0,0.0
52,0,201806,6,0,7687.0,40.0,40.0,0.0
52,0,201807,7,0,8675.0,40.0,40.0,0.0
52,0,201808,8,0,8245.0,40.0,40.0,0.0
52,0,201809,9,0,7989.0,40.0,40.0,0.0
52,0,201810,10,0,7583.0,40.0,40.0,0.0
52,0,201811,11,0,8522.0,40.0,40.0,0.0
52,0,201812,12,0,9310.0,40.0,40.0,0.0
52,0,201901,1,0,7049.0,40.0,40.0,0.0
52,0,201902,2,0,1101.0,40.0,40.0,0.0
52,0,201903,3,0,4611.0,40.0,40.0,0.0
52,0,201904,4,0,6769.0,40.0,48.0,0.0
52,0,201905,5,0,9941.0,40.0,40.0,0.0
52,0,201906,6,0,10689.0,40.0,40.0,0.0
52,0,201907,7,0,11824.0,40.0,40.0,0.0
52,0,201908,8,0,10986.0,40.0,40.0,0.0
52,0,201909,9,0,9820.0,40.0,40.0,0.0
52,0,201910,10,0,10731.0,40.0,40.0,0.0
52,0,201911,11,0,12677.0,40.0,40.0,0.0
52,0,201912,12,0,14152.0,40.0,40.0,0.0
52,0,202001,1,0,4469.0,40.0,40.0,0.0
52,0,202002,2,0,2755.0,40.0,48.0,0.0
52,0,202003,3,0,3048.0,40.0,40.0,0.0
52,0,202004,4,0,7108.0,40.0,48.0,0.0
52,0,202005,5,0,12472.0,40.0,40.0,0.0
52,0,202006,6,0,13061.0,40.0,40.0,0.0
52,0,202007,7,0,15835.0,40.0,40.0,0.0
52,0,202008,8,0,14180.0,40.0,40.0,0.0
52,0,202009,9,0,15034.0,40.0,40.0,0.0
52,0,202010,10,0,14312.0,40.0,40.0,0.0
52,0,202011,11,0,16180.0,40.0,40.0,0.0
52,0,202012,12,0,17381.0,40.0,77.0,662.0
53,0,201802,2,2,1129.0,40.0,40.0,0.0
53,0,201803,3,2,3568.0,40.0,40.0,0.0
53,0,201804,4,2,4560.0,40.0,40.0,0.0
53,0,201805,5,2,7521.0,40.0,40.0,0.0
53,0,201806,6,2,7687.0,40.0,40.0,0.0
53,0,201807,7,2,8675.0,40.0,40.0,0.0
53,0,201808,8,2,8245.0,40.0,40.0,0.0
53,0,201809,9,2,7989.0,40.0,40.0,0.0
53,0,201810,10,2,7583.0,40.0,40.0,0.0
53,0,201811,11,2,8522.0,40.0,40.0,0.0
53,0,201812,12,2,9310.0,40.0,40.0,0.0
53,0,201901,1,2,7049.0,40.0,40.0,0.0
53,0,201902,2,2,1101.0,40.0,40.0,0.0
53,0,201903,3,2,4611.0,40.0,40.0,0.0
53,0,201904,4,2,6769.0,40.0,40.0,0.0
53,0,201905,5,2,9941.0,40.0,40.0,0.0
53,0,201906,6,2,10689.0,40.0,40.0,0.0
53,0,201907,7,2,11824.0,40.0,40.0,0.0
53,0,201908,8,2,10986.0,40.0,40.0,0.0
53,0,201909,9,2,9820.0,40.0,40.0,0.0
53,0,201910,10,2,10731.0,40.0,40.0,0.0
53,0,201911,11,2,12677.0,40.0,40.0,0.0
53,0,201912,12,2,14152.0,40.0,40.0,0.0
53,0,202001,1,2,4469.0,40.0,40.0,0.0
53,0,202002,2,2,2755.0,40.0,46.0,0.0
53,0,202003,3,2,3048.0,40.0,40.0,0.0
53,0,202004,4,2,7108.0,40.0,40.0,0.0
53,0,202005,5,2,12472.0,40.0,40.0,0.0
53,0,202006,6,2,13061.0,40.0,40.0,0.0
53,0,202007,7,2,15835.0,40.0,40.0,0.0
53,0,202008,8,2,14180.0,40.0,40.0,0.0
53,0,202009,9,2,15034.0,40.0,40.0,0.0
53,0,202010,10,2,14312.0,40.0,40.0,0.0
53,0,202011,11,2,16180.0,40.0,40.0,0.0
53,0,202012,12,2,17381.0,40.0,65.0,1598.0
54,0,201802,2,0,1129.0,40.0,40.0,0.0
54,0,201803,3,0,3568.0,40.0,40.0,0.0
54,0,201804,4,0,4560.0,40.0,40.0,0.0
54,0,201805,5,0,7521.0,40.0,40.0,0.0
54,0,201806,6,0,7687.0,40.0,40.0,0.0
54,0,201807,7,0,8675.0,40.0,40.0,0.0
54,0,201808,8,0,8245.0,40.0,40.0,0.0
54,0,201809,9,0,7989.0,40.0,40.0,0.0
54,0,201810,10,0,7583.0,40.0,40.0,0.0
54,0,201811,11,0,8522.0,40.0,40.0,0.0
54,0,201812,12,0,9310.0,40.0,40.0,0.0
54,0,201901,1,0,7049.0,40.0,40.0,0.0
54,0,201902,2,0,1101.0,40.0,40.0,0.0
54,0,201903,3,0,4611.0,40.0,40.0,0.0
54,0,201904,4,0,6769.0,40.0,40.0,0.0
54,0,201905,5,0,9941.0,40.0,40.0,0.0
54,0,201906,6,0,10689.0,40.0,40.0,0.0
54,0,201907,7,0,11824.0,40.0,40.0,0.0
54,0,201908,8,0,10986.0,40.0,40.0,0.0
54,0,201909,9,0,9820.0,40.0,40.0,0.0
54,0,201910,10,0,10731.0,40.0,40.0,0.0
54,0,201911,11,0,12677.0,40.0,40.0,0.0
54,0,201912,12,0,14152.0,40.0,40.0,0.0
54,0,202001,1,0,4469.0,40.0,40.0,0.0
54,0,202002,2,0,2755.0,40.0,40.0,0.0
54,0,202003,3,0,3048.0,40.0,40.0,0.0
54,0,202004,4,0,7108.0,40.0,40.0,0.0
54,0,202005,5,0,12472.0,40.0,40.0,0.0
54,0,202006,6,0,13061.0,40.0,40.0,0.0
54,0,202007,7,0,15835.0,40.0,40.0,0.0
54,0,202008,8,0,14180.0,40.0,40.0,0.0
54,0,202009,9,0,15034.0,40.0,40.0,0.0
54,0,202010,10,0,14312.0,40.0,73.0,686.0
54,0,202011,11,0,16180.0,40.0,40.0,453.0
54,0,202012,12,0,17381.0,73.0,74.0,2140.0
55,0,201802,2,1,1129.0,40.0,40.0,0.0
55,0,201803,3,1,3568.0,40.0,40.0,0.0
55,0,201804,4,1,4560.0,40.0,40.0,0.0
55,0,201805,5,1,7521.0,40.0,40.0,0.0
55,0,201806,6,1,7687.0,40.0,40.0,0.0
55,0,201807,7,1,8675.0,40.0,40.0,0.0
55,0,201808,8,1,8245.0,40.0,40.0,0.0
55,0,201809,9,1,7989.0,40.0,40.0,0.0
55,0,201810,10,1,7583.0,40.0,40.0,0.0
55,0,201811,11,1,8522.0,40.0,40.0,0.0
55,0,201812,12,1,9310.0,40.0,40.0,0.0
55,0,201901,1,1,7049.0,40.0,40.0,0.0
55,0,201902,2,1,1101.0,40.0,40.0,0.0
55,0,201903,3,1,4611.0,40.0,40.0,0.0
55,0,201904,4,1,6769.0,40.0,40.0,0.0
55,0,201905,5,1,9941.0,40.0,40.0,0.0
55,0,201906,6,1,10689.0,40.0,40.0,0.0
55,0,201907,7,1,11824.0,40.0,40.0,0.0
55,0,201908,8,1,10986.0,40.0,40.0,0.0
55,0,201909,9,1,9820.0,40.0,40.0,0.0
55,0,201910,10,1,10731.0,40.0,40.0,0.0
55,0,201911,11,1,12677.0,40.0,40.0,0.0
55,0,201912,12,1,14152.0,40.0,40.0,0.0
55,0,202001,1,1,4469.0,40.0,40.0,0.0
55,0,202002,2,1,2755.0,40.0,53.0,0.0
55,0,202003,3,1,3048.0,40.0,40.0,0.0
55,0,202004,4,1,7108.0,40.0,40.0,0.0
55,0,202005,5,1,12472.0,40.0,40.0,0.0
55,0,202006,6,1,13061.0,40.0,40.0,0.0
55,0,202007,7,1,15835.0,40.0,40.0,0.0
55,0,202008,8,1,14180.0,40.0,40.0,0.0
55,0,202009,9,1,15034.0,40.0,40.0,0.0
55,0,202010,10,1,14312.0,40.0,67.0,2415.0
55,0,202011,11,1,16180.0,69.0,67.0,1666.0
55,0,202012,12,1,17381.0,67.0,84.0,4725.0
56,0,201802,2,0,1129.0,40.0,40.0,0.0
56,0,201803,3,0,3568.0,40.0,40.0,0.0
56,0,201804,4,0,4560.0,40.0,40.0,0.0
56,0,201805,5,0,7521.0,40.0,40.0,0.0
56,0,201806,6,0,7687.0,40.0,40.0,0.0
56,0,201807,7,0,8675.0,40.0,40.0,0.0
56,0,201808,8,0,8245.0,40.0,40.0,0.0
56,0,201809,9,0,7989.0,40.0,40.0,0.0
56,0,201810,10,0,7583.0,40.0,40.0,0.0
56,0,201811,11,0,8522.0,40.0,40.0,0.0
56,0,201812,12,0,9310.0,40.0,40.0,0.0
56,0,201901,1,0,7049.0,40.0,40.0,0.0
56,0,201902,2,0,1101.0,40.0,40.0,0.0
56,0,201903,3,0,4611.0,40.0,40.0,0.0
56,0,201904,4,0,6769.0,40.0,40.0,0.0
56,0,201905,5,0,9941.0,40.0,40.0,0.0
56,0,201906,6,0,10689.0,40.0,40.0,0.0
56,0,201907,7,0,11824.0,40.0,40.0,0.0
56,0,201908,8,0,10986.0,40.0,40.0,0.0
56,0,201909,9,0,9820.0,40.0,40.0,0.0
56,0,201910,10,0,10731.0,40.0,40.0,0.0
56,0,201911,11,0,12677.0,40.0,40.0,0.0
56,0,201912,12,0,14152.0,40.0,40.0,0.0
56,0,202001,1,0,4469.0,40.0,40.0,0.0
56,0,202002,2,0,2755.0,40.0,40.0,0.0
56,0,202003,3,0,3048.0,40.0,40.0,0.0
56,0,202004,4,0,7108.0,40.0,40.0,0.0
56,0,202005,5,0,12472.0,40.0,40.0,0.0
56,0,202006,6,0,13061.0,40.0,40.0,0.0
56,0,202007,7,0,15835.0,40.0,40.0,0.0
56,0,202008,8,0,14180.0,40.0,40.0,0.0
56,0,202009,9,0,15034.0,40.0,40.0,0.0
56,0,202010,10,0,14312.0,40.0,79.0,552.0
56,0,202011,11,0,16180.0,79.0,87.0,1345.0
56,0,202012,12,0,17381.0,87.0,68.0,1796.0
57,0,201802,2,0,1129.0,40.0,40.0,0.0
57,0,201803,3,0,3568.0,40.0,40.0,0.0
57,0,201804,4,0,4560.0,40.0,40.0,0.0
57,0,201805,5,0,7521.0,40.0,40.0,0.0
57,0,201806,6,0,7687.0,40.0,40.0,0.0
57,0,201807,7,0,8675.0,40.0,40.0,0.0
57,0,201808,8,0,8245.0,40.0,40.0,0.0
57,0,201809,9,0,7989.0,40.0,40.0,0.0
57,0,201810,10,0,7583.0,40.0,40.0,0.0
57,0,201811,11,0,8522.0,40.0,40.0,0.0
57,0,201812,12,0,9310.0,40.0,40.0,0.0
57,0,201901,1,0,7049.0,40.0,40.0,0.0
57,0,201902,2,0,1101.0,40.0,40.0,0.0
57,0,201903,3,0,4611.0,40.0,40.0,0.0
57,0,201904,4,0,6769.0,40.0,40.0,0.0
57,0,201905,5,0,9941.0,40.0,40.0,0.0
57,0,201906,6,0,10689.0,40.0,40.0,0.0
57,0,201907,7,0,11824.0,40.0,40.0,0.0
57,0,201908,8,0,10986.0,40.0,40.0,0.0
57,0,201909,9,0,9820.0,40.0,40.0,0.0
57,0,201910,10,0,10731.0,40.0,40.0,0.0
57,0,201911,11,0,12677.0,40.0,40.0,0.0
57,0,201912,12,0,14152.0,40.0,40.0,0.0
57,0,202001,1,0,4469.0,40.0,40.0,0.0
57,0,202002,2,0,2755.0,40.0,40.0,0.0
57,0,202003,3,0,3048.0,40.0,40.0,0.0
57,0,202004,4,0,7108.0,40.0,40.0,0.0
57,0,202005,5,0,12472.0,40.0,40.0,0.0
57,0,202006,6,0,13061.0,40.0,40.0,0.0
57,0,202007,7,0,15835.0,40.0,40.0,0.0
57,0,202008,8,0,14180.0,40.0,40.0,0.0
57,0,202009,9,0,15034.0,40.0,40.0,0.0
57,0,202010,10,0,14312.0,40.0,40.0,0.0
57,0,202011,11,0,16180.0,40.0,73.0,0.0
57,0,202012,12,0,17381.0,73.0,84.0,224.0
58,0,201802,2,0,1129.0,40.0,40.0,0.0
58,0,201803,3,0,3568.0,40.0,40.0,0.0
58,0,201804,4,0,4560.0,40.0,40.0,0.0
58,0,201805,5,0,7521.0,40.0,40.0,0.0
58,0,201806,6,0,7687.0,40.0,40.0,0.0
58,0,201807,7,0,8675.0,40.0,40.0,0.0
58,0,201808,8,0,8245.0,40.0,40.0,0.0
58,0,201809,9,0,7989.0,40.0,40.0,0.0
58,0,201810,10,0,7583.0,40.0,40.0,0.0
58,0,201811,11,0,8522.0,40.0,40.0,0.0
58,0,201812,12,0,9310.0,40.0,40.0,0.0
58,0,201901,1,0,7049.0,40.0,40.0,0.0
58,0,201902,2,0,1101.0,40.0,40.0,0.0
58,0,201903,3,0,4611.0,40.0,40.0,0.0
58,0,201904,4,0,6769.0,40.0,40.0,0.0
58,0,201905,5,0,9941.0,40.0,40.0,0.0
58,0,201906,6,0,10689.0,40.0,40.0,0.0
58,0,201907,7,0,11824.0,40.0,40.0,0.0
58,0,201908,8,0,10986.0,40.0,40.0,0.0
58,0,201909,9,0,9820.0,40.0,40.0,0.0
58,0,201910,10,0,10731.0,40.0,40.0,0.0
58,0,201911,11,0,12677.0,40.0,40.0,0.0
58,0,201912,12,0,14152.0,40.0,40.0,0.0
58,0,202001,1,0,4469.0,40.0,40.0,0.0
58,0,202002,2,0,2755.0,40.0,40.0,0.0
58,0,202003,3,0,3048.0,40.0,40.0,0.0
58,0,202004,4,0,7108.0,40.0,40.0,0.0
58,0,202005,5,0,12472.0,40.0,40.0,0.0
58,0,202006,6,0,13061.0,40.0,40.0,0.0
58,0,202007,7,0,15835.0,40.0,40.0,0.0
58,0,202008,8,0,14180.0,40.0,40.0,0.0
58,0,202009,9,0,15034.0,40.0,40.0,0.0
58,0,202010,10,0,14312.0,40.0,40.0,0.0
58,0,202011,11,0,16180.0,40.0,40.0,0.0
58,0,202012,12,0,17381.0,40.0,78.0,442.0
59,0,201802,2,0,1129.0,40.0,40.0,0.0
59,0,201803,3,0,3568.0,40.0,40.0,0.0
59,0,201804,4,0,4560.0,40.0,40.0,0.0
59,0,201805,5,0,7521.0,40.0,40.0,0.0
59,0,201806,6,0,7687.0,40.0,40.0,0.0
59,0,201807,7,0,8675.0,40.0,40.0,0.0
59,0,201808,8,0,8245.0,40.0,40.0,0.0
59,0,201809,9,0,7989.0,40.0,40.0,0.0
59,0,201810,10,0,7583.0,40.0,40.0,0.0
59,0,201811,11,0,8522.0,40.0,40.0,0.0
59,0,201812,12,0,9310.0,40.0,40.0,0.0
59,0,201901,1,0,7049.0,40.0,40.0,0.0
59,0,201902,2,0,1101.0,40.0,40.0,0.0
59,0,201903,3,0,4611.0,40.0,40.0,0.0
59,0,201904,4,0,6769.0,40.0,40.0,0.0
59,0,201905,5,0,9941.0,40.0,40.0,0.0
59,0,201906,6,0,10689.0,40.0,40.0,0.0
59,0,201907,7,0,11824.0,40.0,40.0,0.0
59,0,201908,8,0,10986.0,40.0,40.0,0.0
59,0,201909,9,0,9820.0,40.0,40.0,0.0
59,0,201910,10,0,10731.0,40.0,40.0,0.0
59,0,201911,11,0,12677.0,40.0,40.0,0.0
59,0,201912,12,0,14152.0,40.0,40.0,0.0
59,0,202001,1,0,4469.0,40.0,40.0,0.0
59,0,202002,2,0,2755.0,40.0,40.0,0.0
59,0,202003,3,0,3048.0,40.0,40.0,0.0
59,0,202004,4,0,7108.0,40.0,40.0,0.0
59,0,202005,5,0,12472.0,40.0,40.0,0.0
59,0,202006,6,0,13061.0,40.0,40.0,0.0
59,0,202007,7,0,15835.0,40.0,40.0,0.0
59,0,202008,8,0,14180.0,40.0,40.0,0.0
59,0,202009,9,0,15034.0,40.0,40.0,0.0
59,0,202010,10,0,14312.0,40.0,40.0,0.0
59,0,202011,11,0,16180.0,40.0,40.0,0.0
59,0,202012,12,0,17381.0,40.0,79.0,136.0
60,0,201802,2,0,1129.0,40.0,40.0,0.0
60,0,201803,3,0,3568.0,40.0,40.0,0.0
60,0,201804,4,0,4560.0,40.0,40.0,0.0
60,0,201805,5,0,7521.0,40.0,40.0,0.0
60,0,201806,6,0,7687.0,40.0,40.0,0.0
60,0,201807,7,0,8675.0,40.0,40.0,0.0
60,0,201808,8,0,8245.0,40.0,40.0,0.0
60,0,201809,9,0,7989.0,40.0,40.0,0.0
60,0,201810,10,0,7583.0,40.0,40.0,0.0
60,0,201811,11,0,8522.0,40.0,40.0,0.0
60,0,201812,12,0,9310.0,40.0,40.0,0.0
60,0,201901,1,0,7049.0,40.0,40.0,0.0
60,0,201902,2,0,1101.0,40.0,40.0,0.0
60,0,201903,3,0,4611.0,40.0,40.0,0.0
60,0,201904,4,0,6769.0,40.0,40.0,0.0
60,0,201905,5,0,9941.0,40.0,40.0,0.0
60,0,201906,6,0,10689.0,40.0,40.0,0.0
60,0,201907,7,0,11824.0,40.0,40.0,0.0
60,0,201908,8,0,10986.0,40.0,40.0,0.0
60,0,201909,9,0,9820.0,40.0,40.0,0.0
60,0,201910,10,0,10731.0,40.0,40.0,0.0
60,0,201911,11,0,12677.0,40.0,40.0,0.0
60,0,201912,12,0,14152.0,40.0,40.0,0.0
60,0,202001,1,0,4469.0,40.0,40.0,0.0
60,0,202002,2,0,2755.0,40.0,40.0,0.0
60,0,202003,3,0,3048.0,40.0,40.0,0.0
60,0,202004,4,0,7108.0,40.0,40.0,0.0
60,0,202005,5,0,12472.0,40.0,40.0,0.0
60,0,202006,6,0,13061.0,40.0,40.0,0.0
60,0,202007,7,0,15835.0,40.0,40.0,0.0
60,0,202008,8,0,14180.0,40.0,40.0,0.0
60,0,202009,9,0,15034.0,40.0,40.0,0.0
60,0,202010,10,0,14312.0,40.0,40.0,0.0
60,0,202011,11,0,16180.0,40.0,40.0,0.0
60,0,202012,12,0,17381.0,40.0,73.0,872.0
61,0,201802,2,0,1129.0,40.0,40.0,0.0
61,0,201803,3,0,3568.0,40.0,40.0,0.0
61,0,201804,4,0,4560.0,40.0,40.0,0.0
61,0,201805,5,0,7521.0,40.0,40.0,0.0
61,0,201806,6,0,7687.0,40.0,40.0,0.0
61,0,201807,7,0,8675.0,40.0,40.0,0.0
61,0,201808,8,0,8245.0,40.0,40.0,0.0
61,0,201809,9,0,7989.0,40.0,40.0,0.0
61,0,201810,10,0,7583.0,40.0,40.0,0.0
61,0,201811,11,0,8522.0,40.0,40.0,0.0
61,0,201812,12,0,9310.0,40.0,40.0,0.0
61,0,201901,1,0,7049.0,40.0,40.0,0.0
61,0,201902,2,0,1101.0,40.0,40.0,0.0
61,0,201903,3,0,4611.0,40.0,40.0,0.0
61,0,201904,4,0,6769.0,40.0,40.0,0.0
61,0,201905,5,0,9941.0,40.0,40.0,0.0
61,0,201906,6,0,10689.0,40.0,40.0,0.0
61,0,201907,7,0,11824.0,40.0,40.0,0.0
61,0,201908,8,0,10986.0,40.0,40.0,0.0
61,0,201909,9,0,9820.0,40.0,40.0,0.0
61,0,201910,10,0,10731.0,40.0,40.0,0.0
61,0,201911,11,0,12677.0,40.0,40.0,0.0
61,0,201912,12,0,14152.0,40.0,40.0,0.0
61,0,202001,1,0,4469.0,40.0,40.0,0.0
61,0,202002,2,0,2755.0,40.0,40.0,0.0
61,0,202003,3,0,3048.0,40.0,40.0,0.0
61,0,202004,4,0,7108.0,40.0,40.0,0.0
61,0,202005,5,0,12472.0,40.0,40.0,0.0
61,0,202006,6,0,13061.0,40.0,40.0,0.0
61,0,202007,7,0,15835.0,40.0,40.0,0.0
61,0,202008,8,0,14180.0,40.0,40.0,0.0
61,0,202009,9,0,15034.0,40.0,40.0,0.0
61,0,202010,10,0,14312.0,40.0,40.0,0.0
61,0,202011,11,0,16180.0,40.0,73.0,0.0
61,0,202012,12,0,17381.0,73.0,80.0,351.0
62,0,201802,2,0,1129.0,40.0,40.0,0.0
62,0,201803,3,0,3568.0,40.0,40.0,0.0
62,0,201804,4,0,4560.0,40.0,40.0,0.0
62,0,201805,5,0,7521.0,40.0,40.0,0.0
62,0,201806,6,0,7687.0,40.0,40.0,0.0
62,0,201807,7,0,8675.0,40.0,40.0,0.0
62,0,201808,8,0,8245.0,40.0,40.0,0.0
62,0,201809,9,0,7989.0,40.0,40.0,0.0
62,0,201810,10,0,7583.0,40.0,40.0,0.0
62,0,201811,11,0,8522.0,40.0,40.0,0.0
62,0,201812,12,0,9310.0,40.0,40.0,0.0
62,0,201901,1,0,7049.0,40.0,40.0,0.0
62,0,201902,2,0,1101.0,40.0,40.0,0.0
62,0,201903,3,0,4611.0,40.0,40.0,0.0
62,0,201904,4,0,6769.0,40.0,45.0,0.0
62,0,201905,5,0,9941.0,40.0,40.0,0.0
62,0,201906,6,0,10689.0,40.0,121.0,209.0
62,0,201907,7,0,11824.0,121.0,94.0,2308.0
62,0,201908,8,0,10986.0,94.0,78.0,3377.0
62,0,201909,9,0,9820.0,78.0,90.0,2810.0
62,0,201910,10,0,10731.0,90.0,59.0,2910.0
62,0,201911,11,0,12677.0,59.0,70.0,3118.0
62,0,201912,12,0,14152.0,70.0,62.0,3035.0
62,0,202001,1,0,4469.0,62.0,65.0,1364.0
62,0,202002,2,0,2755.0,65.0,74.0,102.0
62,0,202003,3,0,3048.0,65.0,88.0,1742.0
62,0,202004,4,0,7108.0,88.0,52.0,2433.0
62,0,202005,5,0,12472.0,59.0,53.0,3417.0
62,0,202006,6,0,13061.0,53.0,92.0,3318.0
62,0,202007,7,0,15835.0,76.0,79.0,4120.0
62,1,202008,8,0,14180.0,79.0,74.0,4248.0
62,1,202009,9,0,15034.0,74.0,110.0,3925.0
62,1,202010,10,0,14312.0,110.0,87.0,3933.0
62,1,202011,11,0,16180.0,84.0,97.0,4187.0
62,1,202012,12,0,17381.0,97.0,110.0,3709.0
63,0,201802,2,2,1129.0,40.0,40.0,0.0
63,0,201803,3,2,3568.0,40.0,40.0,0.0
63,0,201804,4,2,4560.0,40.0,40.0,0.0
63,0,201805,5,2,7521.0,40.0,40.0,0.0
63,0,201806,6,2,7687.0,40.0,40.0,0.0
63,0,201807,7,2,8675.0,40.0,40.0,0.0
63,0,201808,8,2,8245.0,40.0,40.0,0.0
63,0,201809,9,2,7989.0,40.0,40.0,0.0
63,0,201810,10,2,7583.0,40.0,40.0,0.0
63,0,201811,11,2,8522.0,40.0,40.0,0.0
63,0,201812,12,2,9310.0,40.0,40.0,0.0
63,0,201901,1,2,7049.0,40.0,40.0,0.0
63,0,201902,2,2,1101.0,40.0,40.0,0.0
63,0,201903,3,2,4611.0,40.0,40.0,0.0
63,0,201904,4,2,6769.0,40.0,56.0,0.0
63,0,201905,5,2,9941.0,40.0,40.0,0.0
63,0,201906,6,2,10689.0,40.0,40.0,0.0
63,0,201907,7,2,11824.0,40.0,54.0,325.0
63,0,201908,8,2,10986.0,54.0,57.0,1144.0
63,0,201909,9,2,9820.0,57.0,47.0,1857.0
63,0,201910,10,2,10731.0,47.0,57.0,1434.0
63,0,201911,11,2,12677.0,57.0,50.0,2508.0
63,0,201912,12,2,14152.0,50.0,55.0,3116.0
63,0,202001,1,2,4469.0,55.0,72.0,877.0
63,0,202002,2,2,2755.0,72.0,83.0,0.0
63,0,202003,3,2,3048.0,72.0,88.0,1476.0
63,0,202004,4,2,7108.0,88.0,62.0,1952.0
63,0,202005,5,2,12472.0,49.0,66.0,2455.0
63,0,202006,6,2,13061.0,66.0,103.0,2710.0
63,0,202007,7,2,15835.0,72.0,86.0,2653.0
63,0,202008,8,2,14180.0,86.0,79.0,3610.0
63,0,202009,9,2,15034.0,79.0,102.0,3350.0
63,0,202010,10,2,14312.0,102.0,79.0,3439.0
63,0,202011,11,2,16180.0,72.0,96.0,3143.0
63,0,202012,12,2,17381.0,96.0,79.0,3600.0
64,0,201802,2,0,1129.0,40.0,40.0,0.0
64,0,201803,3,0,3568.0,40.0,40.0,0.0
64,0,201804,4,0,4560.0,40.0,40.0,0.0
64,0,201805,5,0,7521.0,40.0,40.0,0.0
64,0,201806,6,0,7687.0,40.0,40.0,0.0
64,0,201807,7,0,8675.0,40.0,40.0,0.0
64,0,201808,8,0,8245.0,40.0,40.0,0.0
64,0,201809,9,0,7989.0,40.0,40.0,0.0
64,0,201810,10,0,7583.0,40.0,40.0,0.0
64,0,201811,11,0,8522.0,40.0,40.0,0.0
64,0,201812,12,0,9310.0,40.0,40.0,0.0
64,0,201901,1,0,7049.0,40.0,40.0,0.0
64,0,201902,2,0,1101.0,40.0,40.0,0.0
64,0,201903,3,0,4611.0,40.0,40.0,0.0
64,0,201904,4,0,6769.0,40.0,52.0,0.0
64,0,201905,5,0,9941.0,40.0,40.0,0.0
64,0,201906,6,0,10689.0,40.0,40.0,0.0
64,0,201907,7,0,11824.0,40.0,40.0,225.0
64,0,201908,8,0,10986.0,40.0,40.0,445.0
64,0,201909,9,0,9820.0,40.0,40.0,185.0
64,0,201910,10,0,10731.0,40.0,40.0,185.0
64,0,201911,11,0,12677.0,40.0,40.0,706.0
64,0,201912,12,0,14152.0,40.0,40.0,626.0
64,0,202001,1,0,4469.0,40.0,40.0,285.0
64,0,202002,2,0,2755.0,40.0,64.0,151.0
64,0,202003,3,0,3048.0,40.0,40.0,643.0
64,0,202004,4,0,7108.0,40.0,52.0,536.0
64,0,202005,5,0,12472.0,40.0,40.0,454.0
64,0,202006,6,0,13061.0,40.0,42.0,670.0
64,0,202007,7,0,15835.0,40.0,50.0,1309.0
64,0,202008,8,0,14180.0,50.0,56.0,2111.0
64,0,202009,9,0,15034.0,56.0,59.0,2251.0
64,0,202010,10,0,14312.0,59.0,55.0,1669.0
64,0,202011,11,0,16180.0,42.0,60.0,1907.0
64,0,202012,12,0,17381.0,60.0,58.0,901.0
65,0,201802,2,1,1129.0,40.0,40.0,0.0
65,0,201803,3,1,3568.0,40.0,40.0,0.0
65,0,201804,4,1,4560.0,40.0,40.0,0.0
65,0,201805,5,1,7521.0,40.0,40.0,0.0
65,0,201806,6,1,7687.0,40.0,40.0,0.0
65,0,201807,7,1,8675.0,40.0,40.0,0.0
65,0,201808,8,1,8245.0,40.0,40.0,0.0
65,0,201809,9,1,7989.0,40.0,40.0,0.0
