product_id,date,year,month,type,order,start_stock,end_stock,label_sum,label_mean,label_std,label_cv,sale_count,label_month,qty_month_count,date_block_num
1128,2020-11-01,2020,11,A1,16180.0,90.0,73.0,1864.0,20.26086956521739,59.47847880531066,2.935633074081857,0.0,555.0,3,35
1128,2020-12-01,2020,12,A1,17381.0,73.0,70.0,1864.0,20.26086956521739,59.47847880531066,2.935633074081857,0.0,1124.0,3,36
1128,2021-01-01,2021,1,A1,15182.0,70.0,73.0,,,,,,0.0,3,37
1128,2021-02-01,2021,2,A1,1128.0,73.0,73.0,,,,,,0.0,3,38
1128,2021-03-01,2021,3,A1,10756.0,73.0,90.0,,,,,,0.0,3,39
1129,2020-10-01,2020,10,A3,14312.0,40.0,73.0,11906.0,129.41304347826087,154.05337680466846,1.1904006942742733,0.0,2702.0,3,34
1129,2020-11-01,2020,11,A3,16180.0,73.0,73.0,11906.0,129.41304347826087,154.05337680466846,1.1904006942742733,0.0,4645.0,3,35
1129,2020-12-01,2020,12,A3,17381.0,73.0,85.0,11906.0,129.41304347826087,154.05337680466846,1.1904006942742733,0.0,4559.0,3,36
1129,2021-01-01,2021,1,A3,15182.0,85.0,101.0,,,,,,0.0,3,37
1129,2021-02-01,2021,2,A3,1128.0,101.0,118.0,,,,,,0.0,3,38
1129,2021-03-01,2021,3,A3,10756.0,118.0,101.0,,,,,,0.0,3,39
1130,2020-12-01,2020,12,A1,17381.0,40.0,49.0,982.0,31.677419354838708,55.719169111281744,1.7589554403765113,0.0,982.0,1,36
1130,2021-01-01,2021,1,A1,15182.0,49.0,49.0,,,,,,0.0,1,37
1130,2021-02-01,2021,2,A1,1128.0,49.0,70.0,,,,,,0.0,1,38
1130,2021-03-01,2021,3,A1,10756.0,70.0,85.0,,,,,,0.0,1,39
1132,2020-11-01,2020,11,A1,16180.0,40.0,64.0,5604.0,91.8688524590164,76.55923097180728,0.8333535134333055,0.0,1183.0,2,35
1132,2020-12-01,2020,12,A1,17381.0,64.0,55.0,5604.0,91.8688524590164,76.55923097180728,0.8333535134333055,0.0,4421.0,2,36
1132,2021-01-01,2021,1,A1,15182.0,55.0,66.0,,,,,,0.0,2,37
1132,2021-02-01,2021,2,A1,1128.0,66.0,77.0,,,,,,0.0,2,38
1132,2021-03-01,2021,3,A1,10756.0,77.0,65.0,,,,,,0.0,2,39
1133,2020-11-01,2020,11,A3,16180.0,40.0,62.0,3913.0,64.14754098360656,58.091260405667946,0.905588265971312,0.0,1126.0,2,35
1133,2020-12-01,2020,12,A3,17381.0,62.0,84.0,3913.0,64.14754098360656,58.091260405667946,0.905588265971312,0.0,2787.0,2,36
1133,2021-01-01,2021,1,A3,15182.0,84.0,55.0,,,,,,0.0,2,37
1133,2021-02-01,2021,2,A3,1128.0,55.0,60.0,,,,,,0.0,2,38
1133,2021-03-01,2021,3,A3,10756.0,60.0,67.0,,,,,,0.0,2,39
1134,2020-11-01,2020,11,A1,16180.0,40.0,65.0,3265.0,53.52459016393443,55.20555725570178,1.0314055107497118,0.0,877.0,2,35
1134,2020-12-01,2020,12,A1,17381.0,65.0,73.0,3265.0,53.52459016393443,55.20555725570178,1.0314055107497118,0.0,2388.0,2,36
1134,2021-01-01,2021,1,A1,15182.0,73.0,54.0,,,,,,0.0,2,37
1134,2021-02-01,2021,2,A1,1128.0,54.0,66.0,,,,,,0.0,2,38
1134,2021-03-01,2021,3,A1,10756.0,66.0,63.0,,,,,,0.0,2,39
1135,2020-11-01,2020,11,A1,16180.0,40.0,62.0,2720.0,44.59016393442623,52.20388780195727,1.17074895438213,0.0,628.0,2,35
1135,2020-12-01,2020,12,A1,17381.0,62.0,58.0,2720.0,44.59016393442623,52.20388780195727,1.17074895438213,0.0,2092.0,2,36
1135,2021-01-01,2021,1,A1,15182.0,58.0,63.0,,,,,,0.0,2,37
1135,2021-02-01,2021,2,A1,1128.0,63.0,65.0,,,,,,0.0,2,38
1135,2021-03-01,2021,3,A1,10756.0,65.0,55.0,,,,,,0.0,2,39
1136,2020-12-01,2020,12,A2,17381.0,40.0,40.0,562.0,18.12903225806452,42.39476534941853,2.3385012915159686,0.0,562.0,1,36
1136,2021-01-01,2021,1,A2,15182.0,40.0,40.0,,,,,,0.0,1,37
1136,2021-02-01,2021,2,A2,1128.0,40.0,40.0,,,,,,0.0,1,38
1136,2021-03-01,2021,3,A2,10756.0,40.0,89.0,,,,,,0.0,1,39
1137,2020-12-01,2020,12,A3,17381.0,40.0,41.0,210.0,6.774193548387097,26.226843344709955,3.871581636600041,0.0,210.0,1,36
1137,2021-01-01,2021,1,A3,15182.0,41.0,41.0,,,,,,0.0,1,37
1137,2021-02-01,2021,2,A3,1128.0,41.0,40.0,,,,,,0.0,1,38
1137,2021-03-01,2021,3,A3,10756.0,40.0,63.0,,,,,,0.0,1,39
1138,2020-12-01,2020,12,A1,17381.0,40.0,42.0,205.0,6.612903225806452,25.597756958185272,3.870880320506065,0.0,205.0,1,36
1138,2021-01-01,2021,1,A1,15182.0,42.0,41.0,,,,,,0.0,1,37
1138,2021-02-01,2021,2,A1,1128.0,41.0,41.0,,,,,,0.0,1,38
1138,2021-03-01,2021,3,A1,10756.0,41.0,75.0,,,,,,0.0,1,39
1139,2020-12-01,2020,12,A1,17381.0,40.0,41.0,102.0,3.290322580645161,18.31974080673104,5.5677643628300215,0.0,102.0,1,36
1139,2021-01-01,2021,1,A1,15182.0,41.0,40.0,,,,,,0.0,1,37
1139,2021-02-01,2021,2,A1,1128.0,40.0,40.0,,,,,,0.0,1,38
1139,2021-03-01,2021,3,A1,10756.0,40.0,69.0,,,,,,0.0,1,39
